3996.35772,0.012405
3994.428976,0.01259
3992.500232,0.012523
3990.571488,0.01219
3988.642744,0.01191
3986.714,0.011855
3984.785256,0.011932
3982.856511,0.012029
3980.927767,0.012126
3978.999023,0.012237
3977.070279,0.012327
3975.141535,0.012321
3973.212791,0.012228
3971.284047,0.012198
3969.355303,0.012275
3967.426559,0.012369
3965.497815,0.012474
3963.569071,0.01255
3961.640327,0.012559
3959.711583,0.012585
3957.782839,0.01259
3955.854094,0.01252
3953.92535,0.012539
3951.996606,0.012649
3950.067862,0.012584
3948.139118,0.012316
3946.210374,0.012082
3944.28163,0.012046
3942.352886,0.012153
3940.424142,0.012168
3938.495398,0.012026
3936.566654,0.011938
3934.63791,0.012011
3932.709166,0.012112
3930.780422,0.012134
3928.851677,0.012211
3926.922933,0.012303
3924.994189,0.012129
3923.065445,0.011808
3921.136701,0.011728
3919.207957,0.011858
3917.279213,0.011969
3915.350469,0.012096
3913.421725,0.01215
3911.492981,0.011971
3909.564237,0.011815
3907.635493,0.011826
3905.706749,0.011816
3903.778004,0.011822
3901.84926,0.012033
3899.920516,0.012329
3897.991772,0.012356
3896.063028,0.012124
3894.134284,0.012
3892.20554,0.012035
3890.276796,0.012035
3888.348052,0.012056
3886.419308,0.012152
3884.490564,0.012154
3882.56182,0.012031
3880.633076,0.011899
3878.704332,0.01182
3876.775587,0.01179
3874.846843,0.011815
3872.918099,0.011944
3870.989355,0.01206
3869.060611,0.012005
3867.131867,0.011906
3865.203123,0.011965
3863.274379,0.012071
3861.345635,0.012015
3859.416891,0.01196
3857.488147,0.012105
3855.559403,0.012237
3853.630659,0.012122
3851.701915,0.011896
3849.77317,0.011743
3847.844426,0.011662
3845.915682,0.011666
3843.986938,0.011726
3842.058194,0.011771
3840.12945,0.011805
3838.200706,0.011769
3836.271962,0.011692
3834.343218,0.011707
3832.414474,0.011736
3830.48573,0.01166
3828.556986,0.011552
3826.628242,0.011539
3824.699497,0.011664
3822.770753,0.011785
3820.842009,0.011728
3818.913265,0.011645
3816.984521,0.011697
3815.055777,0.011778
3813.127033,0.011862
3811.198289,0.011935
3809.269545,0.011899
3807.340801,0.011759
3805.412057,0.011621
3803.483313,0.011484
3801.554569,0.011324
3799.625825,0.011356
3797.69708,0.011574
3795.768336,0.011679
3793.839592,0.011651
3791.910848,0.011579
3789.982104,0.011409
3788.05336,0.011266
3786.124616,0.011355
3784.195872,0.011502
3782.267128,0.011491
3780.338384,0.011452
3778.40964,0.011484
3776.480896,0.011522
3774.552152,0.011544
3772.623408,0.011597
3770.694663,0.011624
3768.765919,0.011484
3766.837175,0.011297
3764.908431,0.011271
3762.979687,0.011324
3761.050943,0.011312
3759.122199,0.011302
3757.193455,0.01137
3755.264711,0.011458
3753.335967,0.011571
3751.407223,0.011664
3749.478479,0.011605
3747.549735,0.011454
3745.62099,0.01131
3743.692246,0.011139
3741.763502,0.010984
3739.834758,0.010982
3737.906014,0.011103
3735.97727,0.011176
3734.048526,0.011145
3732.119782,0.010994
3730.191038,0.010792
3728.262294,0.010803
3726.33355,0.011035
3724.404806,0.011183
3722.476062,0.011122
3720.547318,0.011042
3718.618573,0.011102
3716.689829,0.011191
3714.761085,0.011189
3712.832341,0.01117
3710.903597,0.011209
3708.974853,0.011135
3707.046109,0.010841
3705.117365,0.010647
3703.188621,0.010665
3701.259877,0.010711
3699.331133,0.010862
3697.402389,0.011025
3695.473645,0.010972
3693.5449,0.010933
3691.616156,0.011067
3689.687412,0.011047
3687.758668,0.010754
3685.829924,0.01055
3683.90118,0.010612
3681.972436,0.010807
3680.043692,0.011003
3678.114948,0.011065
3676.186204,0.010975
3674.25746,0.010984
3672.328716,0.011186
3670.399972,0.011368
3668.471228,0.011448
3666.542483,0.011498
3664.613739,0.011467
3662.684995,0.011325
3660.756251,0.011251
3658.827507,0.011288
3656.898763,0.011299
3654.970019,0.011448
3653.041275,0.011852
3651.112531,0.012175
3649.183787,0.012221
3647.255043,0.012135
3645.326299,0.012031
3643.397555,0.012079
3641.468811,0.012341
3639.540066,0.01255
3637.611322,0.012695
3635.682578,0.013031
3633.753834,0.013397
3631.82509,0.013539
3629.896346,0.013536
3627.967602,0.013506
3626.038858,0.013563
3624.110114,0.013795
3622.18137,0.014033
3620.252626,0.014115
3618.323882,0.0142
3616.395138,0.014414
3614.466393,0.014699
3612.537649,0.015001
3610.608905,0.015213
3608.680161,0.015299
3606.751417,0.015312
3604.822673,0.015274
3602.893929,0.015267
3600.965185,0.015414
3599.036441,0.015662
3597.107697,0.015858
3595.178953,0.016055
3593.250209,0.016358
3591.321465,0.01662
3589.392721,0.016768
3587.463976,0.017001
3585.535232,0.017281
3583.606488,0.017434
3581.677744,0.017596
3579.749,0.017809
3577.820256,0.017941
3575.891512,0.018116
3573.962768,0.018438
3572.034024,0.018739
3570.10528,0.018896
3568.176536,0.019055
3566.247792,0.019393
3564.319048,0.019752
3562.390304,0.019937
3560.461559,0.020052
3558.532815,0.020196
3556.604071,0.020379
3554.675327,0.02062
3552.746583,0.020864
3550.817839,0.021048
3548.889095,0.02115
3546.960351,0.021212
3545.031607,0.021415
3543.102863,0.021818
3541.174119,0.022222
3539.245375,0.022542
3537.316631,0.022904
3535.387886,0.023317
3533.459142,0.02357
3531.530398,0.023614
3529.601654,0.023711
3527.67291,0.023972
3525.744166,0.024255
3523.815422,0.024545
3521.886678,0.024927
3519.957934,0.025317
3518.02919,0.025617
3516.100446,0.025878
3514.171702,0.026099
3512.242958,0.026347
3510.314214,0.026817
