Unnamed: 0,Unnamed: 1,Unnamed: 2
,3550.817839,0.024672
,3548.889095,0.024714
,3546.960351,0.024711
,3545.031607,0.024587
,3543.102863,0.024402
,3541.174119,0.024296
,3539.245375,0.024309
,3537.316631,0.024409
,3535.387886,0.024445
,3533.459142,0.024255
,3531.530398,0.024061
,3529.601654,0.024058
,3527.67291,0.024036
,3525.744166,0.023899
,3523.815422,0.023627
,3521.886678,0.023185
,3519.957934,0.022832
,3518.02919,0.022764
,3516.100446,0.022848
,3514.171702,0.022892
,3512.242958,0.02292
,3510.314214,0.023047
,3508.385469,0.023187
,3506.456725,0.023269
,3504.527981,0.023309
,3502.599237,0.023255
,3500.670493,0.023178
,3498.741749,0.023123
,3496.813005,0.022982
,3494.884261,0.022812
,3492.955517,0.022767
,3491.026773,0.022829
,3489.098029,0.022925
,3487.169285,0.023025
,3485.240541,0.023148
,3483.311796,0.023316
,3481.383052,0.023371
,3479.454308,0.023241
,3477.525564,0.023228
,3475.59682,0.023472
,3473.668076,0.023619
,3471.739332,0.023522
,3469.810588,0.023499
,3467.881844,0.023595
,3465.9531,0.02351
,3464.024356,0.023295
,3462.095612,0.023309
,3460.166868,0.023552
,3458.238124,0.023738
,3456.309379,0.023822
,3454.380635,0.023872
,3452.451891,0.0238
,3450.523147,0.023601
,3448.594403,0.023511
,3446.665659,0.023664
,3444.736915,0.023978
,3442.808171,0.024241
,3440.879427,0.02418
,3438.950683,0.023962
,3437.021939,0.023967
,3435.093195,0.024137
,3433.164451,0.024251
,3431.235707,0.024232
,3429.306962,0.024142
,3427.378218,0.02405
,3425.449474,0.023907
,3423.52073,0.023698
,3421.591986,0.023517
,3419.663242,0.02347
,3417.734498,0.023497
,3415.805754,0.02337
,3413.87701,0.023078
,3411.948266,0.022742
,3410.019522,0.022348
,3408.090778,0.021996
,3406.162034,0.021802
,3404.233289,0.021723
,3402.304545,0.021831
,3400.375801,0.022089
,3398.447057,0.022174
,3396.518313,0.021984
,3394.589569,0.021697
,3392.660825,0.021451
,3390.732081,0.021357
,3388.803337,0.021424
,3386.874593,0.021519
,3384.945849,0.02154
,3383.017105,0.021441
,3381.088361,0.02129
,3379.159617,0.021188
,3377.230872,0.021009
,3375.302128,0.020714
,3373.373384,0.020546
,3371.44464,0.020572
,3369.515896,0.020646
,3367.587152,0.020663
,3365.658408,0.020569
,3363.729664,0.020393
,3361.80092,0.020223
,3359.872176,0.020198
,3357.943432,0.02035
,3356.014688,0.020454
,3354.085944,0.020418
,3352.1572,0.020426
,3350.228455,0.02056
,3348.299711,0.020643
,3346.370967,0.020463
,3344.442223,0.020136
,3342.513479,0.020003
,3340.584735,0.020162
,3338.655991,0.020442
,3336.727247,0.020623
,3334.798503,0.020594
,3332.869759,0.020484
,3330.941015,0.020489
,3329.012271,0.02063
,3327.083527,0.020793
,3325.154782,0.020844
,3323.226038,0.020795
,3321.297294,0.020748
,3319.36855,0.020783
,3317.439806,0.020994
,3315.511062,0.021175
,3313.582318,0.020998
,3311.653574,0.020696
,3309.72483,0.020635
,3307.796086,0.020745
,3305.867342,0.0209
,3303.938598,0.021045
,3302.009854,0.021022
,3300.08111,0.020847
,3298.152365,0.020714
,3296.223621,0.020674
,3294.294877,0.020759
,3292.366133,0.020984
,3290.437389,0.021198
,3288.508645,0.021247
,3286.579901,0.021056
,3284.651157,0.02076
,3282.722413,0.020662
,3280.793669,0.020732
,3278.864925,0.020755
,3276.936181,0.02081
,3275.007437,0.020986
,3273.078692,0.021043
,3271.149948,0.020813
,3269.221204,0.020587
,3267.29246,0.020595
,3265.363716,0.020618
,3263.434972,0.020556
,3261.506228,0.020599
,3259.577484,0.020734
,3257.64874,0.020759
,3255.719996,0.020756
,3253.791252,0.020892
,3251.862508,0.021035
,3249.933764,0.021071
,3248.00502,0.021024
,3246.076275,0.020912
,3244.147531,0.020761
,3242.218787,0.020607
,3240.290043,0.020594
,3238.361299,0.020795
,3236.432555,0.021121
,3234.503811,0.021398
,3232.575067,0.021463
,3230.646323,0.021469
,3228.717579,0.021623
,3226.788835,0.021797
,3224.860091,0.021899
,3222.931347,0.021994
,3221.002603,0.022014
,3219.073858,0.0219
,3217.145114,0.021789
,3215.21637,0.021844
,3213.287626,0.022065
,3211.358882,0.022286
,3209.430138,0.022378
,3207.501394,0.022387
,3205.57265,0.022403
,3203.643906,0.022389
,3201.715162,0.022288
,3199.786418,0.022242
,3197.857674,0.022338
,3195.92893,0.022348
,3194.000185,0.02221
,3192.071441,0.022251
,3190.142697,0.022503
,3188.213953,0.022623
,3186.285209,0.022641
,3184.356465,0.022786
,3182.427721,0.02301
,3180.498977,0.023153
,3178.570233,0.023159
,3176.641489,0.023183
,3174.712745,0.023272
,3172.784001,0.023191
,3170.855257,0.022964
,3168.926513,0.022904
,3166.997768,0.023044
,3165.069024,0.023202
,3163.14028,0.023331
,3161.211536,0.023418
,3159.282792,0.023495
,3157.354048,0.023632
,3155.425304,0.023718
,3153.49656,0.02359
,3151.567816,0.023367
,3149.639072,0.023365
,3147.710328,0.023592
,3145.781584,0.02381
,3143.85284,0.023892
,3141.924096,0.023726
,3139.995351,0.023495
,3138.066607,0.023535
,3136.137863,0.023729
,3134.209119,0.023863
,3132.280375,0.023926
,3130.351631,0.023912
,3128.422887,0.023847
,3126.494143,0.02383
,3124.565399,0.023929
,3122.636655,0.02408
,3120.707911,0.024163
,3118.779167,0.024136
,3116.850423,0.024094
,3114.921678,0.02414
,3112.992934,0.024229
,3111.06419,0.024334
,3109.135446,0.02455
,3107.206702,0.024789
,3105.277958,0.024858
,3103.349214,0.024875
,3101.42047,0.024947
,3099.491726,0.024988
,3097.562982,0.025072
,3095.634238,0.025229
,3093.705494,0.025372
,3091.77675,0.025516
,3089.848006,0.025654
,3087.919261,0.025764
,3085.990517,0.025923
,3084.061773,0.026175
,3082.133029,0.026455
,3080.204285,0.02671
,3078.275541,0.026931
,3076.346797,0.02712
,3074.418053,0.027343
,3072.489309,0.027573
,3070.560565,0.027681
,3068.631821,0.027696
,3066.703077,0.02762
,3064.774333,0.02736
,3062.845589,0.027053
,3060.916844,0.026919
,3058.9881,0.026928
,3057.059356,0.026918
,3055.130612,0.026843
,3053.201868,0.026684
,3051.273124,0.026461
,3049.34438,0.026292
,3047.415636,0.026208
,3045.486892,0.026181
,3043.558148,0.026219
,3041.629404,0.026272
,3039.70066,0.02631
,3037.771916,0.026374
,3035.843171,0.026479
,3033.914427,0.026556
,3031.985683,0.026504
,3030.056939,0.026338
,3028.128195,0.02623
,3026.199451,0.026218
,3024.270707,0.026128
,3022.341963,0.026041
,3020.413219,0.026187
,3018.484475,0.026492
,3016.555731,0.026779
,3014.626987,0.027049
,3012.698243,0.027314
,3010.769499,0.027556
,3008.840754,0.027848
,3006.91201,0.028264
,3004.983266,0.028783
,3003.054522,0.029395
,3001.125778,0.0301
,2999.197034,0.030824
,2997.26829,0.031588
,2995.339546,0.032643
,2993.410802,0.034084
,2991.482058,0.035664
,2989.553314,0.03738
,2987.62457,0.039565
,2985.695826,0.042279
,2983.767081,0.045356
,2981.838337,0.048782
,2979.909593,0.052729
,2977.980849,0.05736
,2976.052105,0.062633
,2974.123361,0.068547
,2972.194617,0.075216
,2970.265873,0.082578
,2968.337129,0.090408
,2966.408385,0.098252
,2964.479641,0.105488
,2962.550897,0.111328
,2960.622153,0.114633
,2958.693409,0.114592
,2956.764664,0.111298
,2954.83592,0.105596
,2952.907176,0.09879
,2950.978432,0.092169
,2949.049688,0.086702
,2947.120944,0.082843
,2945.1922,0.080593
,2943.263456,0.07989
,2941.334712,0.080654
,2939.405968,0.082564
,2937.477224,0.08496
,2935.54848,0.086951
,2933.619736,0.087773
,2931.690992,0.087134
,2929.762247,0.08523
,2927.833503,0.082608
,2925.904759,0.080019
,2923.976015,0.078093
,2922.047271,0.077178
,2920.118527,0.077386
,2918.189783,0.078157
,2916.261039,0.078337
,2914.332295,0.077501
,2912.403551,0.076265
,2910.474807,0.075077
,2908.546063,0.073778
,2906.617319,0.072086
,2904.688574,0.069997
,2902.75983,0.067825
,2900.831086,0.065806
,2898.902342,0.063796
,2896.973598,0.061597
,2895.044854,0.059282
,2893.11611,0.056987
,2891.187366,0.054801
,2889.258622,0.05299
,2887.329878,0.051888
,2885.401134,0.051756
,2883.47239,0.052872
,2881.543646,0.055459
,2879.614902,0.059503
,2877.686157,0.064459
,2875.757413,0.068949
,2873.828669,0.071326
,2871.899925,0.070975
,2869.971181,0.068706
,2868.042437,0.065705
,2866.113693,0.062579
,2864.184949,0.059434
,2862.256205,0.056289
,2860.327461,0.053231
,2858.398717,0.050521
,2856.469973,0.048539
,2854.541229,0.047495
,2852.612485,0.047431
,2850.68374,0.048142
,2848.754996,0.048737
,2846.826252,0.048236
,2844.897508,0.046725
,2842.968764,0.044935
,2841.04002,0.043289
,2839.111276,0.041916
,2837.182532,0.040853
,2835.253788,0.040003
,2833.325044,0.039222
,2831.3963,0.038507
,2829.467556,0.037935
,2827.538812,0.037533
,2825.610067,0.037311
,2823.681323,0.037234
,2821.752579,0.037193
,2819.823835,0.037108
,2817.895091,0.037015
,2815.966347,0.036938
,2814.037603,0.036781
,2812.108859,0.036454
,2810.180115,0.036004
,2808.251371,0.035556
,2806.322627,0.035186
,2804.393883,0.034902
,2802.465139,0.034673
,2800.536395,0.034455
,2798.60765,0.034233
,2796.678906,0.03403
,2794.750162,0.033886
,2792.821418,0.033806
,2790.892674,0.033746
,2788.96393,0.033697
,2787.035186,0.033686
,2785.106442,0.033691
,2783.177698,0.033661
,2781.248954,0.033562
,2779.32021,0.033394
,2777.391466,0.033227
,2775.462722,0.033153
,2773.533977,0.033183
,2771.605233,0.033264
,2769.676489,0.033337
,2767.747745,0.033422
,2765.819001,0.033529
,2763.890257,0.033493
,2761.961513,0.033296
,2760.032769,0.033205
,2758.104025,0.033286
,2756.175281,0.033354
,2754.246537,0.03333
,2752.317793,0.033289
,2750.389049,0.033336
,2748.460305,0.033421
,2746.53156,0.033442
,2744.602816,0.033487
,2742.674072,0.033578
,2740.745328,0.033591
,2738.816584,0.033512
,2736.88784,0.033433
,2734.959096,0.033415
,2733.030352,0.033433
,2731.101608,0.033455
,2729.172864,0.033484
,2727.24412,0.033471
,2725.315376,0.033353
,2723.386632,0.033173
,2721.457888,0.033003
,2719.529143,0.03283
,2717.600399,0.032643
,2715.671655,0.0325
,2713.742911,0.032458
,2711.814167,0.032523
,2709.885423,0.032592
,2707.956679,0.032599
,2706.027935,0.032618
,2704.099191,0.03263
,2702.170447,0.032572
,2700.241703,0.032503
,2698.312959,0.032457
,2696.384215,0.032382
,2694.45547,0.032322
,2692.526726,0.03238
,2690.597982,0.032513
,2688.669238,0.032588
,2686.740494,0.032589
,2684.81175,0.032591
,2682.883006,0.032606
,2680.954262,0.032633
,2679.025518,0.032749
,2677.096774,0.032895
,2675.16803,0.032857
,2673.239286,0.032697
,2671.310542,0.032676
,2669.381798,0.032775
,2667.453053,0.032836
,2665.524309,0.03286
,2663.595565,0.032832
,2661.666821,0.032637
,2659.738077,0.032304
,2657.809333,0.032045
,2655.880589,0.031952
,2653.951845,0.031886
,2652.023101,0.031742
,2650.094357,0.031546
,2648.165613,0.031297
,2646.236869,0.031047
,2644.308125,0.030948
,2642.379381,0.031
,2640.450636,0.031042
,2638.521892,0.031015
,2636.593148,0.03099
,2634.664404,0.030949
,2632.73566,0.030845
,2630.806916,0.030723
,2628.878172,0.030593
,2626.949428,0.030432
,2625.020684,0.030306
,2623.09194,0.030313
,2621.163196,0.030378
,2619.234452,0.030334
,2617.305708,0.03024
,2615.376963,0.030234
,2613.448219,0.030325
,2611.519475,0.030472
,2609.590731,0.030585
,2607.661987,0.030593
,2605.733243,0.030523
,2603.804499,0.030421
,2601.875755,0.03034
,2599.947011,0.030331
,2598.018267,0.030419
,2596.089523,0.030607
,2594.160779,0.030788
