Unnamed: 0,lucas,Unnamed: 2
,3153.49656,0.000354
,3151.567816,0.000245
,3149.639072,0.000356
,3147.710328,0.000579
,3145.781584,0.000637
,3143.85284,0.000533
,3141.924096,0.000357
,3139.995351,0.000179
,3138.066607,0.000164
,3136.137863,0.000311
,3134.209119,0.00042
,3132.280375,0.000472
,3130.351631,0.00055
,3128.422887,0.000542
,3126.494143,0.00041
,3124.565399,0.0003
,3122.636655,0.000223
,3120.707911,0.000119
,3118.779167,4.9e-05
,3116.850423,7.1e-05
,3114.921678,0.000123
,3112.992934,0.000158
,3111.06419,0.000216
,3109.135446,0.000302
,3107.206702,0.000383
,3105.277958,0.00045
,3103.349214,0.00053
,3101.42047,0.000553
,3099.491726,0.000472
,3097.562982,0.000419
,3095.634238,0.00045
,3093.705494,0.000467
,3091.77675,0.000424
,3089.848006,0.000343
,3087.919261,0.000242
,3085.990517,0.000151
,3084.061773,0.000128
,3082.133029,0.00022
,3080.204285,0.000343
,3078.275541,0.000374
,3076.346797,0.000331
,3074.418053,0.000301
,3072.489309,0.000334
,3070.560565,0.000398
,3068.631821,0.000434
,3066.703077,0.000468
,3064.774333,0.000445
,3062.845589,0.000309
,3060.916844,0.000217
,3058.9881,0.000263
,3057.059356,0.000384
,3055.130612,0.000501
,3053.201868,0.000509
,3051.273124,0.000387
,3049.34438,0.000279
,3047.415636,0.000263
,3045.486892,0.000278
,3043.558148,0.000279
,3041.629404,0.000264
,3039.70066,0.000264
,3037.771916,0.000307
,3035.843171,0.000373
,3033.914427,0.000448
,3031.985683,0.000518
,3030.056939,0.000518
,3028.128195,0.000473
,3026.199451,0.000438
,3024.270707,0.000329
,3022.341963,0.000187
,3020.413219,0.000169
,3018.484475,0.000227
,3016.555731,0.000296
,3014.626987,0.000409
,3012.698243,0.000453
,3010.769499,0.000337
,3008.840754,0.000292
,3006.91201,0.00044
,3004.983266,0.000504
,3003.054522,0.000396
,3001.125778,0.000358
,2999.197034,0.000425
,2997.26829,0.000463
,2995.339546,0.000524
,2993.410802,0.000648
,2991.482058,0.000668
,2989.553314,0.000567
,2987.62457,0.000507
,2985.695826,0.000503
,2983.767081,0.000482
,2981.838337,0.000419
,2979.909593,0.000378
,2977.980849,0.00044
,2976.052105,0.000546
,2974.123361,0.000668
,2972.194617,0.000808
,2970.265873,0.000789
,2968.337129,0.000576
,2966.408385,0.000443
,2964.479641,0.000519
,2962.550897,0.000637
,2960.622153,0.000669
,2958.693409,0.000655
,2956.764664,0.000646
,2954.83592,0.000698
,2952.907176,0.000828
,2950.978432,0.000899
,2949.049688,0.000841
,2947.120944,0.000743
,2945.1922,0.000684
,2943.263456,0.000687
,2941.334712,0.000761
,2939.405968,0.000911
,2937.477224,0.001055
,2935.54848,0.001101
,2933.619736,0.001066
,2931.690992,0.001004
,2929.762247,0.000968
,2927.833503,0.001012
,2925.904759,0.001148
,2923.976015,0.001257
,2922.047271,0.001203
,2920.118527,0.0011
,2918.189783,0.001123
,2916.261039,0.001179
,2914.332295,0.001087
,2912.403551,0.000874
,2910.474807,0.000698
,2908.546063,0.000648
,2906.617319,0.000678
,2904.688574,0.000704
,2902.75983,0.00075
,2900.831086,0.000838
,2898.902342,0.000888
,2896.973598,0.000872
,2895.044854,0.000877
,2893.11611,0.000936
,2891.187366,0.000938
,2889.258622,0.000871
,2887.329878,0.000845
,2885.401134,0.00084
,2883.47239,0.000814
,2881.543646,0.000825
,2879.614902,0.000847
,2877.686157,0.000837
,2875.757413,0.000833
,2873.828669,0.000793
,2871.899925,0.000713
,2869.971181,0.000681
,2868.042437,0.000666
,2866.113693,0.000651
,2864.184949,0.000702
,2862.256205,0.000767
,2860.327461,0.000767
,2858.398717,0.000716
,2856.469973,0.000677
,2854.541229,0.000657
,2852.612485,0.000645
,2850.68374,0.000716
,2848.754996,0.00082
,2846.826252,0.000774
,2844.897508,0.00061
,2842.968764,0.000524
,2841.04002,0.000542
,2839.111276,0.000562
,2837.182532,0.000538
,2835.253788,0.000475
,2833.325044,0.000412
,2831.3963,0.000373
,2829.467556,0.000322
,2827.538812,0.000302
,2825.610067,0.000328
,2823.681323,0.000292
,2821.752579,0.000234
,2819.823835,0.000247
,2817.895091,0.000274
,2815.966347,0.000301
,2814.037603,0.000337
,2812.108859,0.000318
,2810.180115,0.000263
,2808.251371,0.000266
,2806.322627,0.000324
,2804.393883,0.000362
,2802.465139,0.00031
,2800.536395,0.000189
,2798.60765,0.000109
,2796.678906,0.000113
,2794.750162,0.000158
,2792.821418,0.00018
,2790.892674,0.000158
,2788.96393,0.000177
,2787.035186,0.000282
,2785.106442,0.000375
,2783.177698,0.000389
,2781.248954,0.000348
,2779.32021,0.00027
,2777.391466,0.000199
,2775.462722,0.000179
,2773.533977,0.000189
,2771.605233,0.000195
,2769.676489,0.000194
,2767.747745,0.000224
,2765.819001,0.000307
,2763.890257,0.000342
,2761.961513,0.00029
,2760.032769,0.000263
,2758.104025,0.000253
,2756.175281,0.000182
,2754.246537,0.00013
,2752.317793,0.000162
,2750.389049,0.000244
,2748.460305,0.000313
,2746.53156,0.000361
,2744.602816,0.000416
,2742.674072,0.000408
,2740.745328,0.00035
,2738.816584,0.000321
,2736.88784,0.000284
,2734.959096,0.000205
,2733.030352,0.000141
,2731.101608,0.000159
,2729.172864,0.000224
,2727.24412,0.000297
,2725.315376,0.000391
,2723.386632,0.00042
,2721.457888,0.000315
,2719.529143,0.000161
,2717.600399,5e-05
,2715.671655,-6e-06
,2713.742911,1.3e-05
,2711.814167,0.000119
,2709.885423,0.00024
,2707.956679,0.000294
,2706.027935,0.000272
,2704.099191,0.000209
,2702.170447,0.000153
,2700.241703,0.000129
,2698.312959,0.00013
,2696.384215,9.8e-05
,2694.45547,1.5e-05
,2692.526726,-2.8e-05
,2690.597982,5.1e-05
,2688.669238,0.000188
,2686.740494,0.000253
,2684.81175,0.0002
,2682.883006,0.000121
,2680.954262,0.000142
,2679.025518,0.000251
,2677.096774,0.000318
,2675.16803,0.000257
,2673.239286,0.000149
,2671.310542,0.000164
,2669.381798,0.000278
,2667.453053,0.000354
,2665.524309,0.000381
,2663.595565,0.000381
,2661.666821,0.000318
,2659.738077,0.00022
,2657.809333,0.000172
,2655.880589,0.000166
,2653.951845,0.000154
,2652.023101,0.00017
,2650.094357,0.000192
,2648.165613,0.000109
,2646.236869,-4.3e-05
,2644.308125,-0.000109
,2642.379381,-4.4e-05
,2640.450636,4.9e-05
,2638.521892,0.000115
,2636.593148,0.000183
,2634.664404,0.000227
,2632.73566,0.000205
,2630.806916,0.000112
,2628.878172,-7e-06
,2626.949428,-4.9e-05
,2625.020684,-3.7e-05
,2623.09194,-3.4e-05
,2621.163196,1.2e-05
,2619.234452,6.3e-05
,2617.305708,4.7e-05
,2615.376963,-1.3e-05
,2613.448219,-5.9e-05
,2611.519475,1.9e-05
,2609.590731,0.000211
,2607.661987,0.000316
,2605.733243,0.000263
,2603.804499,0.000188
,2601.875755,0.000198
,2599.947011,0.000222
,2598.018267,0.000164
,2596.089523,0.000118
,2594.160779,0.000186
,2592.232035,0.000262
,2590.303291,0.000177
,2588.374546,3.1e-05
,2586.445802,5.6e-05
,2584.517058,0.000138
,2582.588314,0.000119
,2580.65957,8.8e-05
,2578.730826,0.000116
,2576.802082,0.000144
,2574.873338,6e-05
,2572.944594,-7.7e-05
,2571.01585,-8e-05
,2569.087106,7.6e-05
,2567.158362,0.000204
,2565.229618,0.000143
,2563.300874,3.5e-05
,2561.372129,0.000105
,2559.443385,0.000263
,2557.514641,0.000306
,2555.585897,0.000286
,2553.657153,0.000312
,2551.728409,0.000277
,2549.799665,0.000116
,2547.870921,-1.1e-05
,2545.942177,3.8e-05
,2544.013433,0.000171
,2542.084689,0.000205
,2540.155945,0.000173
,2538.227201,0.000163
,2536.298456,6.5e-05
,2534.369712,-0.000114
,2532.440968,-0.000165
,2530.512224,-8.4e-05
,2528.58348,-4e-05
,2526.654736,-9.1e-05
,2524.725992,-0.000115
,2522.797248,3.1e-05
,2520.868504,0.000231
,2518.93976,0.000293
,2517.011016,0.0002
,2515.082272,8.7e-05
,2513.153528,7e-05
,2511.224784,6.6e-05
,2509.296039,4.2e-05
,2507.367295,0.000123
,2505.438551,0.000197
,2503.509807,8.7e-05
,2501.581063,-2.8e-05
,2499.652319,-1.2e-05
,2497.723575,-3.7e-05
,2495.794831,-7.5e-05
,2493.866087,3e-05
,2491.937343,0.000134
,2490.008599,0.000112
,2488.079855,6.9e-05
,2486.151111,8.9e-05
,2484.222366,0.000111
,2482.293622,7e-06
,2480.364878,-0.000141
,2478.436134,-0.000138
,2476.50739,-6.4e-05
,2474.578646,-4.9e-05
,2472.649902,-8.7e-05
,2470.721158,-0.000158
,2468.792414,-0.000139
,2466.86367,-7e-06
,2464.934926,0.000123
,2463.006182,0.000291
,2461.077438,0.000475
,2459.148694,0.000457
,2457.219949,0.000221
,2455.291205,-4e-05
,2453.362461,-0.000211
,2451.433717,-0.000249
,2449.504973,-0.000142
,2447.576229,-2e-06
,2445.647485,9e-06
,2443.718741,-7.1e-05
,2441.789997,-0.000102
,2439.861253,-5.2e-05
,2437.932509,6.6e-05
,2436.003765,0.000164
,2434.075021,0.00017
,2432.146277,0.000158
,2430.217532,9e-05
,2428.288788,-9.5e-05
,2426.360044,-0.000179
,2424.4313,-3.2e-05
,2422.502556,0.000122
,2420.573812,8.4e-05
,2418.645068,-1.5e-05
,2416.716324,-1.8e-05
,2414.78758,-1e-06
,2412.858836,-5.1e-05
,2410.930092,-0.000126
,2409.001348,-0.000121
,2407.072604,-4e-06
,2405.143859,7.5e-05
,2403.215115,4e-06
,2401.286371,-0.000136
,2399.357627,-0.000223
,2397.428883,-0.000159
,2395.500139,4.4e-05
,2393.571395,0.000218
,2391.642651,0.000304
,2389.713907,0.000314
,2387.785163,0.000175
,2385.856419,-3.1e-05
,2383.927675,-0.000148
,2381.998931,-0.00017
,2380.070187,-0.000102
,2378.141442,2.3e-05
,2376.212698,0.000101
,2374.283954,0.000106
,2372.35521,6.8e-05
,2370.426466,1.5e-05
,2368.497722,2.8e-05
,2366.568978,0.000109
,2364.640234,0.000133
,2362.71149,0.000126
,2360.782746,0.000154
,2358.854002,0.000118
,2356.925258,7e-06
,2354.996514,-3.1e-05
,2353.06777,3.7e-05
,2351.139025,0.000109
,2349.210281,0.000124
,2347.281537,6.8e-05
,2345.352793,-1.2e-05
,2343.424049,-1.7e-05
,2341.495305,3.4e-05
,2339.566561,5.7e-05
,2337.637817,8e-05
,2335.709073,0.000153
,2333.780329,0.000229
,2331.851585,0.00028
,2329.922841,0.000338
,2327.994097,0.000347
,2326.065352,0.000223
,2324.136608,1.8e-05
,2322.207864,-4.5e-05
,2320.27912,7.5e-05
,2318.350376,8.2e-05
,2316.421632,-1.9e-05
,2314.492888,5.4e-05
,2312.564144,0.000194
,2310.6354,0.000144
,2308.706656,3.7e-05
,2306.777912,9.2e-05
,2304.849168,0.000218
,2302.920424,0.000246
,2300.99168,0.000161
,2299.062935,8.1e-05
,2297.134191,0.000132
,2295.205447,0.000252
,2293.276703,0.000287
,2291.347959,0.000253
,2289.419215,0.000183
,2287.490471,1.8e-05
,2285.561727,-0.000138
,2283.632983,-0.000123
,2281.704239,3.7e-05
,2279.775495,0.000205
,2277.846751,0.00027
,2275.918007,0.000188
,2273.989262,-2.6e-05
,2272.060518,-0.000179
,2270.131774,-0.000115
,2268.20303,-4.1e-05
,2266.274286,-0.000139
,2264.345542,-0.000335
,2262.416798,-0.000495
,2260.488054,-0.000439
,2258.55931,-0.000119
,2256.630566,0.000153
,2254.701822,0.000132
,2252.773078,-1.1e-05
,2250.844334,-1.5e-05
,2248.91559,3.9e-05
,2246.986845,-0.000127
,2245.058101,-0.000335
,2243.129357,-0.000217
,2241.200613,-1.6e-05
,2239.271869,-7e-05
,2237.343125,-0.000311
,2235.414381,-0.00043
,2233.485637,-0.000223
,2231.556893,-0.000135
,2229.628149,-0.000319
,2227.699405,-0.000205
,2225.770661,6.2e-05
,2223.841917,6.7e-05
,2221.913173,0.000141
,2219.984428,0.000407
,2218.055684,0.00041
,2216.12694,3e-06
,2214.198196,-0.000472
,2212.269452,-0.000734
,2210.340708,-0.000618
,2208.411964,-0.000212
,2206.48322,0.000186
,2204.554476,0.000425
,2202.625732,0.000149
,2200.696988,-0.000567
,2198.768244,-0.000804
,2196.8395,-0.000339
,2194.910755,1.6e-05
,2192.982011,-0.000172
,2191.053267,-0.000372
,2189.124523,-0.00031
,2187.195779,-0.000479
,2185.267035,-0.000806
,2183.338291,-0.000669
,2181.409547,-0.000165
,2179.480803,-5e-06
,2177.552059,-0.000426
,2175.623315,-0.000785
,2173.694571,-0.000458
,2171.765827,0.000124
,2169.837083,0.000221
,2167.908338,4.7e-05
,2165.979594,0.000211
,2164.05085,0.000621
,2162.122106,0.000889
,2160.193362,0.001008
,2158.264618,0.000825
,2156.335874,0.000156
,2154.40713,-0.000313
,2152.478386,-2.8e-05
,2150.549642,0.000548
,2148.620898,0.000711
,2146.692154,0.000292
,2144.76341,-0.00014
,2142.834666,-3.3e-05
,2140.905921,0.000186
,2138.977177,-0.000157
,2137.048433,-0.000616
,2135.119689,-0.000509
,2133.190945,-0.000117
,2131.262201,0.000287
,2129.333457,0.000555
,2127.404713,0.000363
,2125.475969,-3.8e-05
,2123.547225,-0.000296
,2121.618481,-0.000406
,2119.689737,-0.000195
,2117.760993,0.000224
,2115.832248,0.000284
,2113.903504,-2.9e-05
,2111.97476,-0.000173
,2110.046016,-5.9e-05
,2108.117272,2.3e-05
,2106.188528,4.1e-05
,2104.259784,7.7e-05
,2102.33104,0.000211
,2100.402296,0.000493
,2098.473552,0.000723
,2096.544808,0.000716
,2094.616064,0.000492
,2092.68732,0.000186
,2090.758576,-5.6e-05
,2088.829831,-0.000218
,2086.901087,-0.000159
,2084.972343,0.000155
,2083.043599,0.000323
,2081.114855,0.000188
,2079.186111,-7.8e-05
,2077.257367,-0.000367
,2075.328623,-0.000397
,2073.399879,-0.000111
,2071.471135,4.4e-05
,2069.542391,-0.000106
,2067.613647,-0.00032
,2065.684903,-0.000429
,2063.756158,-0.000366
,2061.827414,-0.000264
,2059.89867,-0.000372
,2057.969926,-0.000431
,2056.041182,-8.1e-05
,2054.112438,0.000241
,2052.183694,0.00029
,2050.25495,0.000587
,2048.326206,0.001072
,2046.397462,0.001148
,2044.468718,0.00088
,2042.539974,0.000553
,2040.61123,0.0002
,2038.682486,-4.4e-05
,2036.753741,-0.000131
,2034.824997,-0.000203
,2032.896253,-0.000143
,2030.967509,0.000267
,2029.038765,0.000661
,2027.110021,0.000571
,2025.181277,0.000185
,2023.252533,-0.000135
,2021.323789,-0.000347
,2019.395045,-0.000582
,2017.466301,-0.000916
,2015.537557,-0.001285
,2013.608813,-0.001315
,2011.680069,-0.000686
,2009.751324,0.000101
,2007.82258,0.000422
,2005.893836,0.000444
,2003.965092,0.000432
,2002.036348,0.000172
,2000.107604,-0.00041
,1998.17886,-0.000864
,1996.250116,-0.000791
,1994.321372,-0.000347
,1992.392628,-0.000234
,1990.463884,-0.000707
,1988.53514,-0.001099
,1986.606396,-0.001042
,1984.677651,-0.000711
,1982.748907,-0.000363
,1980.820163,-0.000223
,1978.891419,-0.000209
,1976.962675,-0.000126
,1975.033931,0.000137
,1973.105187,0.000414
,1971.176443,0.000423
,1969.247699,0.000173
,1967.318955,-0.00019
,1965.390211,-0.000511
,1963.461467,-0.000584
,1961.532723,-0.000282
,1959.603979,8.2e-05
,1957.675234,0.000113
,1955.74649,-3.1e-05
,1953.817746,-5.5e-05
,1951.889002,0.000183
,1949.960258,0.000349
,1948.031514,-4.3e-05
,1946.10277,-0.000465
,1944.174026,-0.000293
,1942.245282,9e-05
,1940.316538,0.000268
,1938.387794,0.000252
,1936.45905,0.000146
,1934.530306,9.8e-05
,1932.601562,5.4e-05
,1930.672817,-0.000133
,1928.744073,-0.000262
,1926.815329,-6.9e-05
,1924.886585,0.000184
,1922.957841,0.000152
,1921.029097,4.9e-05
,1919.100353,0.000143
,1917.171609,0.000294
,1915.242865,0.000308
,1913.314121,0.000192
,1911.385377,-1.2e-05
,1909.456633,-0.000239
,1907.527889,-0.000365
,1905.599144,-0.000277
,1903.6704,3.5e-05
,1901.741656,0.00028
,1899.812912,0.000179
,1897.884168,-0.000115
,1895.955424,-0.000299
,1894.02668,-0.000206
,1892.097936,2.2e-05
,1890.169192,0.000113
,1888.240448,0.000138
,1886.311704,0.000251
,1884.38296,0.000315
,1882.454216,0.000208
,1880.525472,3.1e-05
,1878.596727,-0.000129
,1876.667983,-0.000238
,1874.739239,-0.000166
,1872.810495,3.9e-05
,1870.881751,8.6e-05
,1868.953007,-4.9e-05
,1867.024263,-8.1e-05
,1865.095519,4.5e-05
,1863.166775,5.6e-05
,1861.238031,-9.1e-05
,1859.309287,-5.9e-05
,1857.380543,0.000177
,1855.451799,0.000223
,1853.523055,5.4e-05
,1851.59431,-3.6e-05
