Unnamed: 0,Unnamed: 1
3996.35772,-0.028427
3994.428976,-0.028584
3992.500232,-0.028656
3990.571488,-0.028681
3988.642744,-0.028639
3986.714,-0.028476
3984.785256,-0.028353
3982.856511,-0.028363
3980.927767,-0.028407
3978.999023,-0.028395
3977.070279,-0.028317
3975.141535,-0.028277
3973.212791,-0.028332
3971.284047,-0.028374
3969.355303,-0.028422
3967.426559,-0.028572
3965.497815,-0.028724
3963.569071,-0.028793
3961.640327,-0.028855
3959.711583,-0.02892
3957.782839,-0.028875
3955.854094,-0.028772
3953.92535,-0.028763
3951.996606,-0.028813
3950.067862,-0.028834
3948.139118,-0.028812
3946.210374,-0.028826
3944.28163,-0.028946
3942.352886,-0.02899
3940.424142,-0.028797
3938.495398,-0.028664
3936.566654,-0.028854
3934.63791,-0.029055
3932.709166,-0.028999
3930.780422,-0.028908
3928.851677,-0.028983
3926.922933,-0.029198
3924.994189,-0.029372
3923.065445,-0.029341
3921.136701,-0.029286
3919.207957,-0.029284
3917.279213,-0.029075
3915.350469,-0.028835
3913.421725,-0.028969
3911.492981,-0.029281
3909.564237,-0.029393
3907.635493,-0.029341
3905.706749,-0.029285
3903.778004,-0.02918
3901.84926,-0.02899
3899.920516,-0.028913
3897.991772,-0.028984
3896.063028,-0.029051
3894.134284,-0.029148
3892.20554,-0.029219
3890.276796,-0.029086
3888.348052,-0.029002
3886.419308,-0.029273
3884.490564,-0.029546
3882.56182,-0.029428
3880.633076,-0.029237
3878.704332,-0.029229
3876.775587,-0.029218
3874.846843,-0.029168
3872.918099,-0.029152
3870.989355,-0.029224
3869.060611,-0.029367
3867.131867,-0.029409
3865.203123,-0.029406
3863.274379,-0.029486
3861.345635,-0.029515
3859.416891,-0.029416
3857.488147,-0.029231
3855.559403,-0.029108
3853.630659,-0.029332
3851.701915,-0.029772
3849.77317,-0.029924
3847.844426,-0.02977
3845.915682,-0.029572
3843.986938,-0.029427
3842.058194,-0.029408
3840.12945,-0.029478
3838.200706,-0.029493
3836.271962,-0.029448
3834.343218,-0.029476
3832.414474,-0.029649
3830.48573,-0.02978
3828.556986,-0.029731
3826.628242,-0.0297
3824.699497,-0.029781
3822.770753,-0.029826
3820.842009,-0.02981
3818.913265,-0.029778
3816.984521,-0.029667
3815.055777,-0.029485
3813.127033,-0.029481
3811.198289,-0.029811
3809.269545,-0.030138
3807.340801,-0.030143
3805.412057,-0.029994
3803.483313,-0.029821
3801.554569,-0.029719
3799.625825,-0.029861
3797.69708,-0.030091
