Unnamed: 0,Unnamed: 1
blue brown bri bri boy board,
,
,
Raman Shift / cm-1,INT
3200,-81.2835416755229
3199,-64.7530269839388
3198,-155.614293312502
3197,-169.024897212467
3196,-118.689722216291
3195,-106.763607145479
3194,-105.422752333236
3193,-100.857994495024
3192,-114.695053763132
3191,-152.049708554426
3190,-75.050358429465
3189,50.0923491017483
3188,108.559437898908
3187,153.967396832519
3186,199.498833832446
3185,224.380687756179
3184,230.971856455783
3183,262.550227056262
3182,297.843331033597
3181,297.223407126613
3180,279.899300121296
3179,238.567912467775
3178,219.169195442372
3177,216.832283390627
3176,186.602301207433
3175,154.20782609728
3174,150.367921378621
3173,125.3357205319
3172,48.5746244813903
3171,58.8598495633623
3170,135.20303126858
3169,154.349247987626
3168,149.808016792812
3167,117.133675070877
3166,69.3924297721929
3165,-2.24969027171336
3164,5.66655001322063
3163,76.6571600321178
3162,74.2232843994539
3161,38.5222262109627
3160,-28.2449740724768
3159,-79.5849933104757
3158,-78.1983898657722
3157,-44.4544829603574
3156,24.6632704130346
3155,48.2301054672142
3154,49.1219923411899
3153,50.8945214544922
3152,52.8979833166737
3151,54.8167106050978
3150,55.4481680941046
3149,54.4209567694697
3148,162.355269425083
3147,354.473366424849
3146,539.545836891837
3145,736.903050585144
3144,1028.86864979201
3143,1126.54220313104
3142,643.584337064193
3141,422.119810856637
3140,624.597863909471
3139,500.210398365079
3138,197.475779561739
3137,123.147072507889
3136,123.132652697187
3135,122.554251553289
3134,129.579301701406
3133,156.212300586774
3132,149.650258098741
3131,95.6155987645109
3130,74.6167113431301
3129,74.2489366789148
3128,73.6332141262897
3127,73.206816871032
3126,74.7196925594047
3125,76.3923342398097
3124,77.3988575569814
3123,97.5352850522293
3122,148.941003865268
3121,145.222197415502
3120,93.9302574120946
3119,78.8624993743455
3118,77.2430818381808
3117,56.5023066428274
3116,35.1280397044589
3115,32.7108898895818
3114,47.0504290612741
3113,96.4768283313423
3112,135.129949006009
3111,157.454844636128
3110,161.44702960784
3109,149.389619358424
3108,94.9118318085035
3107,37.2665532339888
3106,73.055769329733
3105,115.06884927289
3104,99.0787363221152
3103,70.3930692200278
3102,25.4002677134098
3101,14.728869080391
3100,60.252874702315
3099,129.828287543756
3098,217.688087182696
3097,204.383824361003
3096,143.30041260911
3095,160.815430442076
3094,206.459691905869
3093,268.351887525714
3092,320.64667156933
3091,324.649760289396
3090,287.020869936143
3089,161.865185108966
3088,84.3577995042514
3087,83.8079777799449
3086,83.9100118297025
3085,83.7435763755157
3084,83.2350743797982
3083,82.5799598814812
3082,82.5729446902503
3081,82.780634271778
3080,82.9904045332615
3079,83.3137136086725
3078,84.0055746361003
3077,93.2217879707433
3076,129.478848855599
3075,149.269856152938
3074,130.532634099808
3073,118.852393429937
3072,118.271492356212
3071,138.176419863485
3070,175.803095412296
3069,177.450751220251
3068,158.654010921613
3067,139.551356354775
3066,124.126712712299
3065,149.100367012247
3064,173.900776545588
3063,116.086074770419
3062,57.2212261388767
3061,65.5407092426336
3060,79.0891427104565
3059,80.0943930137978
3058,79.9013106302854
3057,79.0064155364205
3056,85.0457175466651
3055,103.526909984751
3054,121.396472121637
3053,138.062247924009
3052,136.219365127903
3051,118.484199476927
3050,143.392210445866
3049,193.59693463722
3048,208.753220120086
3047,207.982452280849
3046,207.161418613558
3045,203.754383253197
3044,176.146891290751
3043,149.304183050385
3042,172.047281837528
3041,199.514638268272
3040,202.006386843171
3039,201.251974587632
3038,200.624366560218
3037,199.911518040183
3036,198.912489893232
3035,197.936742318652
3034,197.072091010462
3033,196.173024736607
3032,195.1936068719
3031,200.111414962925
3030,214.30350566159
3029,208.724224729208
3028,177.121744249419
3027,154.093459692968
3026,139.082696889022
3025,195.495917442544
3024,314.013621976085
3023,404.708595456619
3022,472.141193365513
3021,374.442169163898
3020,190.650181752387
3019,167.63938843799
3018,228.520917959323
3017,357.752385517208
3016,497.207402008415
3015,427.04617907011
3014,294.521982725068
3013,272.559311493931
3012,281.105287401081
3011,248.929178204644
3010,213.256432790854
3009,227.876199439411
3008,250.958818690897
3007,253.877052488439
3006,252.664678086163
3005,251.454790735771
3004,248.700413115193
3003,235.819129991587
3002,215.417904593124
3001,166.422458584631
3000,130.432971766325
2999,171.358632722044
2998,210.960010691696
2997,202.887626921552
2996,184.866155788204
2995,148.308203859707
2994,112.221271927436
2993,85.7428542198416
2992,74.3075049406139
2991,117.741314072129
2990,156.960698963229
2989,159.813669035623
2988,149.757135164316
2987,104.373212208565
2986,74.3468492050187
2985,114.393036205304
2984,151.837391829212
2983,154.345895360213
2982,153.466376546404
2981,152.45214312888
2980,151.451670035297
2979,150.547021261913
2978,149.65429426129
2977,148.770429574271
2976,154.368345166858
2975,185.358696281064
2974,212.480985513367
2973,214.032369397574
2972,212.902758866827
2971,211.775526924779
2970,210.650670414757
2969,209.528186181998
2968,208.408071073653
2967,207.290321938775
2966,206.174935628339
2965,205.061908995216
2964,203.951238894195
2963,202.842922181974
2962,201.736955717159
2961,200.633336360265
2960,199.53206097372
2959,198.433126421864
2958,196.313913658594
2957,186.308155326414
2956,176.5592643352
2955,182.473145800905
2954,191.051755406014
2953,191.888501282584
2952,189.429237126023
2951,172.471973019567
2950,151.62426537646
2949,130.476820049809
2948,110.852968506796
2947,119.242694623775
2946,138.177995097706
2945,150.179688947719
2944,158.780054346888
2943,161.120374480801
2942,160.107696287877
2941,159.117755850957
2940,158.172165599561
2939,162.813811302665
2938,171.249058529828
2937,179.558796646872
2936,188.033868416105
2935,170.533800784861
2934,122.459076297169
2933,94.3614315879518
2932,93.484610022267
2931,95.9241400390001
2930,104.288463448376
2929,112.715526916355
2928,120.834645929334
2927,131.00045248937
2926,147.784460873274
2925,159.423232078504
2924,151.448128703937
2923,143.054090937511
2922,141.196037923573
2921,139.252955930328
2920,130.954440968454
2919,122.875675349702
2918,127.392659494182
2917,134.653454162539
2916,135.643191005498
2915,134.258244013249
2914,121.307663850254
2913,103.821746569956
2912,96.7652681922011
2911,95.9794239482546
2910,109.32949454786
2909,133.139057981645
2908,137.807036361613
2907,120.318738444533
2906,109.504361298731
2905,108.580008234587
2904,107.752274076003
2903,106.892992189731
2902,106.043083915241
2901,105.227135018118
2900,104.418223879958
2899,103.646106015726
2898,104.664379726844
2897,117.059770431949
2896,130.030313856991
2895,126.125073324745
2894,117.579578157058
2893,109.052333902546
2892,100.682315748026
2891,106.312450503246
2890,120.879509293395
2889,119.258028186373
2888,103.42087422896
2887,84.7509475237947
2886,61.7371245349495
2885,47.5888072153468
2884,53.679478278424
2883,60.3901283138639
2882,66.9741067449613
2881,67.4475786169097
2880,34.8700863571915
2879,1.24309337297515
2878,-5.37046451264803
2877,-3.85914018673852
2876,37.7256933161698
2875,93.2482475439707
2874,122.109334754518
2873,135.13016217644
2872,137.805385875833
2871,129.892613840885
2870,127.017372111197
2869,132.89838336163
2868,136.933971343586
2867,136.159051188634
